DURING,IAPF (Hz.),Theta peak frequency (Hz.),Alpha peak frequency (Hz.),Beta peak frequency (Hz.),Baseline Alpha Gravity (Alpha1 / Alpha2 Power),Alpha Gravity (Alpha1 / Alpha2 Power),Baseline Fatigue score (Alpha /Theta /Beta Power),Fatigue score (Alpha /Theta /Beta Power),Baseline Concentration index (Beta/ Alpha Power),Concentration Index (Beta/ Alpha Power),Baseline Relaxation index (Alpha /Beta Power),Relaxation index  (Alpha /Beta Power),Chill %,Stress %,Focus %,Anger %,Self-control %,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
ID-004,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.8999996185303,5.18791348304209,10.853138005555,15.7746421990101,0.771429598331451,0.741776020413825,1.47085928916931,1.48537130273518,1.55466711521149,1.2211670090811,0.902741014957428,0.919469012802039,75.3497847622127,34.3092345398,70.8554444209907,43.3514659392854,66.5410651652865,,,,,,,,,,
,10.8999996185303,5.0492971396088,9.81804002573973,16.0687345688172,0.771429598331451,0.543639469474852,1.47085928916931,1.97412717596218,1.55466711521149,1.2398096885108,0.902741014957428,0.924727733623308,70.0329153350677,38.7199290089297,84.4837855815091,42.0045899278134,67.9184571586189,,,,,,,,,,
,10.8999996185303,5.01064465123957,10.3892527786365,16.1292643636278,0.771429598331451,0.624414411233969,1.47085928916931,1.34101061308284,1.55466711521149,1.30700121184666,0.902741014957428,0.892161776044649,73.0526129604371,36.7288135686197,84.3137091770645,45.76555934307,64.1514489418219,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-011,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.80000019073486,4.97597714150653,8.11220429233474,16.9291012908898,1.60854411125183,1.53280693650149,6.86518001556396,3.95344992996287,0.5901820063591,1.30920598556135,2.99970126152039,1.58206362993354,49.2677974950254,49.2003722970003,43.8023823320476,39.9221802256466,49.2677974950254,,,,,,,,,,
,8.80000019073486,5.30932847387968,8.04921032169491,17.3395695544368,1.60854411125183,1.56836167038356,6.86518001556396,5.34095541750923,0.5901820063591,1.09494497226213,2.99970126152039,2.35267191114068,50.0555266408087,49.5960529290357,44.0366802709388,40.8356822053977,50.0555266408087,,,,,,,,,,
,8.80000019073486,4.81516531665664,8.3718559388833,16.7571669572464,1.60854411125183,1.55494231058709,6.86518001556396,6.44599929919854,0.5901820063591,0.847641044528071,2.99970126152039,3.01308922344311,50.5902830395488,49.4861269824438,45.4019080254138,42.636639296911,50.5902830395488,,,,,,,,,,
,8.80000019073486,4.71637928268985,8.14356980174238,16.7751889105891,1.60854411125183,1.16241302784686,6.86518001556396,8.01349585874913,0.5901820063591,0.341481632159164,2.99970126152039,3.75714272805232,51.5170360809476,49.6467825790931,35.6245408332211,33.8393085179071,51.5170360809476,,,,,,,,,,
