DURING,IAPF (Hz.),Theta peak frequency (Hz.),Alpha peak frequency (Hz.),Beta peak frequency (Hz.),Baseline Alpha Gravity (Alpha1 / Alpha2 Power),Alpha Gravity (Alpha1 / Alpha2 Power),Baseline Fatigue score (Alpha /Theta /Beta Power),Fatigue score (Alpha /Theta /Beta Power),Baseline Concentration index (Beta/ Alpha Power),Concentration Index (Beta/ Alpha Power),Baseline Relaxation index (Alpha /Beta Power),Relaxation index  (Alpha /Beta Power),Chill %,Stress %,Focus %,Anger %,Self-control %,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
ID-001,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.60000038146973,5.07739045248334,9.02914446749762,16.8797952191337,1.04469299316406,0.889489460131473,10.151572227478,5.47982095364916,0.228211745619774,0.293815215639417,8.51760387420654,3.65009428499804,63.8232816120935,45.8623936668275,56.8720859588139,41.418610212538,67.0291036515009,,,,,,,,,,
,9.60000038146973,5.06717088708394,9.53623259988011,17.0731234327298,1.04469299316406,1.01556964628822,10.151572227478,5.61610522056302,0.228211745619774,0.277810176265534,8.51760387420654,4.23084881117072,80.7922858588303,23.2916225489182,29.4745246414036,36.8640697153309,72.8031061510496,,,,,,,,,,
,9.60000038146973,5.04784308459227,9.60426460849501,16.9873976437074,1.04469299316406,1.08757009263934,10.151572227478,5.23103971305624,0.228211745619774,0.288668320697104,8.51760387420654,3.65534049381167,87.6397120843032,22.3415649734473,25.9915423219442,27.8996361068992,82.0981289218232,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-008,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11.3000001907349,5.16877657736915,10.2686782784923,20.864709972708,0.58725643157959,0.56034741263004,3.59467673301697,3.03071056785374,0.849254310131073,0.579539172097262,1.64206874370575,1.77084061296163,63.4823338588709,30.4262177728813,39.7013188829135,55.3065336442031,54.3303407466544,,,,,,,,,,
,11.3000001907349,5.09654055581753,10.9243305800791,18.0605024093815,0.58725643157959,0.581474421753032,3.59467673301697,3.5617058724023,0.849254310131073,0.465522729750657,1.64206874370575,2.23707323706016,83.6085039875655,23.6766819976661,31.2279266151222,36.3847619315968,73.5213790978461,,,,,,,,,,
,11.3000001907349,4.60541614278961,11.3217325827592,18.275387545492,0.58725643157959,0.657292447985632,3.59467673301697,3.14341172562183,0.849254310131073,0.468099927242044,1.64206874370575,2.25831903411051,94.0002708555777,14.7956739920604,31.0441987031623,25.9997311242019,83.8117034284374,,,,,,,,,,
,11.3000001907349,4.9357730289868,10.706565072105,19.1558999804693,0.58725643157959,0.471923215746168,3.59467673301697,3.37280759603071,0.849254310131073,0.484537570637607,1.64206874370575,2.33200171720792,92.725606197781,15.3069795684209,38.4314782339429,25.4146167634025,84.5015212891594,,,,,,,,,,
,11.3000001907349,5.19566087261055,10.5114073039688,19.3257844595145,0.58725643157959,0.610447192953192,3.59467673301697,4.39099606397604,0.849254310131073,0.417672857572273,1.64206874370575,2.79262001076326,85.8949743594307,21.8546831928985,34.8801136228437,21.810332760758,88.1882254816651,,,,,,,,,,
,11.3000001907349,4.9554170585319,8.77382462851056,19.062484948458,0.58725643157959,0.421140775925009,3.59467673301697,3.51460332868603,0.849254310131073,0.646896762572241,1.64206874370575,1.838185668647,65.475488539179,44.3923631038334,60.3988448831519,44.1684879194504,65.1707596921996,,,,,,,,,,
,11.3000001907349,5.45193493834751,9.76701906320779,18.1128444764878,0.58725643157959,0.71040048207307,3.59467673301697,2.73711494924721,0.849254310131073,0.729328546439372,1.64206874370575,1.60694608097795,41.1113885001531,62.9222344171433,80.8687431456551,74.5997860136486,35.2265940166655,,,,,,,,,,
,11.3000001907349,5.03873129931846,10.646564408228,19.0899650459562,0.58725643157959,0.737106318292583,3.59467673301697,4.0983222357306,0.849254310131073,0.457579511136812,1.64206874370575,2.30064001328046,63.290802147506,42.9822875266992,28.5225854791784,49.1238638752026,60.7392187800809,,,,,,,,,,
,11.3000001907349,5.21711787588278,11.4752977944483,20.1448869615299,0.58725643157959,0.768086163012463,3.59467673301697,3.11511233535734,0.849254310131073,0.519927789597375,1.64206874370575,2.09939345175673,83.3940584948108,25.9632083564807,15.1863540965281,36.3348482581461,73.4446200109591,,,,,,,,,,
,11.3000001907349,5.27811573936143,10.3795863706449,17.8357449380568,0.58725643157959,0.588040783046823,3.59467673301697,2.82593201053693,0.849254310131073,0.689420398251759,1.64206874370575,1.54329484140155,80.6985694534616,29.2203564349143,29.6065313502461,34.933693766405,73.6905798027897,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-009,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.1999998092651,5.10618316105544,9.80305510992355,19.4301865346159,0.532087624073029,0.498664721947532,7.72246170043945,8.73070741302188,0.375839412212372,0.152442407933104,7.03049325942993,7.47686321756251,65.3524449006858,36.3755281840963,37.5007967647509,45.5323422152181,62.0389465505146,,,,,,,,,,
,10.1999998092651,4.92697406807441,9.86659956751217,19.0787648917868,0.532087624073029,0.559173435571708,7.72246170043945,7.90830064341157,0.375839412212372,0.166425641211325,7.03049325942993,7.28207382557654,73.8648914355706,22.194931546525,24.6259706457005,44.9070270915472,65.0473961173232,,,,,,,,,,
,10.1999998092651,4.79688802656415,10.0214544609769,19.4163668866282,0.532087624073029,0.749067244587297,7.72246170043945,8.05441913634922,0.375839412212372,0.14797592527233,7.03049325942993,7.2245378948613,82.4480901321808,16.5099762167249,16.2796651481034,37.3502786097588,72.5593384210165,,,,,,,,,,
,10.1999998092651,5.08334925743461,9.95563585477754,19.3396836868268,0.532087624073029,0.638587477598984,7.72246170043945,12.7491361673188,0.375839412212372,0.0914798650063897,7.03049325942993,11.902323052023,89.4296334280803,7.16220480292004,6.0671133912572,19.2100977795521,90.7688750089491,,,,,,,,,,
,10.1999998092651,4.95389949460857,10.1208217311871,18.7896581061811,0.532087624073029,0.621858646124361,7.72246170043945,10.606526812201,0.375839412212372,0.111510887223399,7.03049325942993,9.53801788718816,70.6667476450025,8.87576996449327,5.26642358670165,15.0195096864499,94.9772064233715,,,,,,,,,,
