BEFORE,IAPF (Hz.),Theta peak frequency (Hz.),Alpha peak frequency (Hz.),Beta peak frequency (Hz.),Baseline Alpha Gravity (Alpha1 / Alpha2 Power),Alpha Gravity (Alpha1 / Alpha2 Power),Baseline Fatigue score (Alpha /Theta /Beta Power),Fatigue score (Alpha /Theta /Beta Power),Baseline Concentration index (Beta/ Alpha Power),Concentration Index (Beta/ Alpha Power),Baseline Relaxation index (Alpha /Beta Power),Relaxation index  (Alpha /Beta Power),Chill %,Stress %,Focus %,Anger %,Self-control %,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
,10.1000003814697,5.02482135050984,8.71787078008698,19.3468243659627,1.30739450454712,0.887635066286325,5.75942325592041,3.99853994275965,0.824673771858215,0.635128202335207,2.70349264144897,1.80082531256825,52.552726946379,56.0902685624751,53.2979051142788,51.1781866386937,53.3460212476326,,,,,,,,,,
,10.1000003814697,5.36586487687449,8.52353891151318,17.603127193633,1.30739450454712,0.698259359310563,5.75942325592041,3.62136027453625,0.824673771858215,0.575656777101495,2.70349264144897,1.79938770174033,60.400027452478,48.9151179096847,47.8785465889402,48.3409334555718,60.1037827690379,,,,,,,,,,
,10.1000003814697,5.26859935666495,9.20690298720269,18.1324752361408,1.30739450454712,0.830165894149504,5.75942325592041,3.25440100904869,0.824673771858215,0.669185107493435,2.70349264144897,1.63416068950026,63.5324215002014,44.9469101000666,54.5512327609646,50.7599864165241,58.522541343313,,,,,,,,,,
,10.1000003814697,5.05335193302981,7.71727388450298,16.8428455603959,1.30739450454712,0.748380518189282,5.75942325592041,4.63954500218866,0.824673771858215,0.513367434350924,2.70349264144897,2.1334585309845,63.8748008885961,46.1252030658114,56.4564132325968,38.8121433531403,71.0653269700943,,,,,,,,,,
,10.1000003814697,4.49336463951761,9.04784230952048,19.1779379012327,1.30739450454712,0.611212747767807,5.75942325592041,4.08317255287223,0.824673771858215,0.682618761615482,2.70349264144897,1.64779727575507,67.5281239467062,42.4667245962058,66.8972704456111,38.7828245861515,70.8782960320734,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-009,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.80000019073486,5.15819901711963,9.81230596186727,18.946195602417,1.30499148368835,0.990731624081781,2.65560436248779,2.48719372356465,0.808377623558044,1.75379240864371,2.40057492256165,1.8333036908764,57.4014357212794,52.3756860841477,65.5708884746335,38.1664362878704,56.5570494482748,,,,,,,,,,
,9.80000019073486,5.13763911678256,8.78071668184227,22.0435024692478,1.30499148368835,1.1060866030513,2.65560436248779,0.63669549394266,0.808377623558044,3.88038130320144,2.40057492256165,0.325370345019163,11.2418493010342,90.6219459392168,83.5623856877396,56.0325047845181,19.6747768717311,,,,,,,,,,
,9.80000019073486,5.42492386176096,10.2062449765284,21.2381243157072,1.30499148368835,1.93514818837904,2.65560436248779,0.670039501418873,0.808377623558044,5.12753149283742,2.40057492256165,0.364965829661986,5.11178368453182,62.0835710550776,91.0106187024653,83.5308316338141,8.36604211494228,,,,,,,,,,
,9.80000019073486,5.03613863113296,11.6292870094438,19.4333581517475,1.30499148368835,2.01841819130942,2.65560436248779,0.584481701955632,0.808377623558044,5.25732702709416,2.40057492256165,0.276868322624176,3.22761884812425,46.9225708926865,88.8370348234775,77.0630424549871,2.3817576509155,,,,,,,,,,
,9.80000019073486,5.29799331050714,10.7649516415596,19.175273390166,1.30499148368835,2.772045089522,2.65560436248779,0.741681857492267,0.808377623558044,3.10070033491702,2.40057492256165,0.490511714489876,17.2258813476563,35.2219602012634,66.9944072532654,66.1211575444539,15.6713135766983,,,,,,,,,,
,9.80000019073486,5.46797306394736,8.09084175363531,18.233200396175,1.30499148368835,1.35912156277634,2.65560436248779,2.22741134399165,0.808377623558044,1.54717138660126,2.40057492256165,0.944968766030482,26.061773569897,53.8826840461705,53.7579428997104,49.5446116579101,24.7176388506135,,,,,,,,,,
,9.80000019073486,5.407004966807,9.92090047034455,17.6094328855164,1.30499148368835,1.57340753659384,2.65560436248779,1.93049624264338,0.808377623558044,1.10419791804619,2.40057492256165,1.02518456514596,53.320796207409,56.1695421070206,32.7435572926282,31.1930558313778,64.6860759222685,,,,,,,,,,
,9.80000019073486,5.42136209738214,9.26296338554238,17.0769153069816,1.30499148368835,1.2774482125133,2.65560436248779,2.08179589835114,0.808377623558044,1.01334988249103,2.40057492256165,1.06309982334556,61.3252287512998,48.6503866518851,24.7042068373721,21.4400204709202,86.8613728368005,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-017,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.39999961853027,4.75850811418978,9.16723789477427,17.6598349164142,2.5242395401001,1.91038704838181,3.06921815872192,2.57736817361082,0.88957953453064,0.903514931264621,2.14220714569092,1.20501323603504,24.4261956353789,75.7336621207327,65.057824718142,47.1266114441708,24.4433422551572,,,,,,,,,,
,9.39999961853027,4.92992045637849,7.62235877269281,18.5571508269805,2.5242395401001,1.35776925263659,3.06921815872192,2.16773682200192,0.88957953453064,1.10541675224609,2.14220714569092,1.0250006122592,17.0355446710215,91.2715771415017,80.6116224388023,50.3204327496615,23.9024223073736,,,,,,,,,,
,9.39999961853027,4.70528851491897,8.02361312517578,18.539011516743,2.5242395401001,1.50869714086367,3.06921815872192,1.86148318409822,0.88957953453064,1.35547947711143,2.14220714569092,0.922939319756189,16.4258423601995,73.6377855832459,92.0438727582087,68.5174831890669,23.3863875717413,,,,,,,,,,
,9.39999961853027,4.74482288625856,8.50151487890462,17.4102849447649,2.5242395401001,1.35668117509673,3.06921815872192,2.33979795165015,0.88957953453064,1.193304435593,2.14220714569092,0.984131421456669,23.2115496168073,62.0196902041404,64.5004520163631,81.4418191846633,21.8425063392184,,,,,,,,,,
,9.39999961853027,5.03823378521808,9.23071814053888,17.1163282898924,2.5242395401001,1.49343627826144,3.06921815872192,2.60514105557407,0.88957953453064,0.940625102977151,2.14220714569092,1.22657379365877,32.9418787347341,60.288720550031,38.4521553520342,66.7528314353222,31.2319583038786,,,,,,,,,,
